CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,PRODUCTO,DAY,MONTH,YEAR,MONTH_YEAR,DAY_MONTH_YEAR,MONTH_NAME,TIPOCOMPRA_Compra menor,TIPOCOMPRA_Concurso,TGL_ALMACENABLE,TGL_TRANSITO,REGION,HOSPITAL,DEPARTMENT,PUR_CLUSTER,HOSP_CLUSTER
44,660706/22,48,2,1,111.1022,222.2044,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,1,6,22,622,1622,6-June,1,0,0,1,0,10,155,3,0
0,680820/23,39,4,1,9.88899,39.55596,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,6,23,623,1623,6-June,0,1,0,1,0,9,74,3,0
47,683647/23,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,1,6,23,623,1623,6-June,1,0,0,1,0,11,112,3,0
34,684635/23,29,140,10,27.280155,381.92217,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,1,6,23,623,1623,6-June,1,0,1,0,0,0,2,1,1
35,684635/23,28,200,10,20.899808,417.99616,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,1,6,23,623,1623,6-June,1,0,1,0,0,0,2,1,1
37,680847/23,16,20,10,62.59,125.18,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,6,23,623,1623,6-June,1,0,0,1,0,10,117,3,0
37,682260/23,16,100,10,62.59,625.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,6,23,623,1623,6-June,1,0,0,1,0,14,44,3,0
9,604005/15,12,3200,400,44.0,352.0,APÓSITO TRANSPARENTE ADHESIVO-24,1,7,15,715,1715,7-July,1,0,1,0,0,18,1,0,1
14,604247/15,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,1,7,15,715,1715,7-July,0,1,1,0,0,10,1,2,1
14,604244/15,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,1,7,15,715,1715,7-July,0,1,1,0,0,18,1,2,1
17,604501/15,54,150,10,18.7,280.5,APOSITO DE ESPUMA POLIURETANO-8,1,7,15,715,1715,7-July,0,1,1,0,0,10,1,2,1
18,604379/15,9,480,10,17.27,828.96,APOSITO MALLADO C/ PARAFINA-38,1,7,15,715,1715,7-July,1,0,1,0,0,13,1,1,1
27,604175/15,47,150,10,20.9,313.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,7,15,715,1715,7-July,1,0,1,0,0,10,1,1,1
0,650868/16,39,8,1,9.9,79.2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,7,16,716,1716,7-July,1,0,0,1,0,18,61,3,0
4,650460/16,22,200,50,441.639,1766.556,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1,7,16,716,1716,7-July,1,0,1,0,0,18,1,1,1
17,650538/16,54,200,10,18.7,374.0,APOSITO DE ESPUMA POLIURETANO-8,1,7,16,716,1716,7-July,1,0,1,0,0,4,1,1,1
24,650316/16,24,650,10,6.677003,434.005195,APOSITO DE HIDROCOLOIDE-6,1,7,16,716,1716,7-July,1,0,1,0,0,10,1,1,1
1,584979/19,38,30,10,102.802,308.406,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,7,19,719,1719,7-July,1,0,1,0,0,4,1,1,1
2,586550/19,6,350,350,169.4,169.4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,1,7,19,719,1719,7-July,1,0,1,0,0,0,2,1,1
4,586300/19,22,50,50,354.754125,354.754125,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1,7,19,719,1719,7-July,0,1,1,0,0,0,2,2,1
6,585454/19,46,180,10,42.9,772.2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1,7,19,719,1719,7-July,1,0,1,0,0,10,1,1,1
7,585452/19,45,100,100,539.0055,539.0055,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,7,19,719,1719,7-July,0,1,1,0,0,0,2,2,1
13,587203/19,1,700,350,577.5,1155.0,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1,7,19,719,1719,7-July,0,1,0,1,0,11,118,3,0
17,586408/19,54,240,60,99.0,396.0,APOSITO DE ESPUMA POLIURETANO-8,1,7,19,719,1719,7-July,0,1,1,0,0,10,1,2,1
21,585931/19,21,4000,1000,10.461204,41.844816,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,1,7,19,719,1719,7-July,1,0,1,0,0,18,1,0,1
24,585403/19,26,680,10,5.3416,363.2288,APOSITO DE HIDROCOLOIDE-6,1,7,19,719,1719,7-July,0,1,1,0,0,10,1,2,1
25,585969/19,11,80,10,53.888999,431.111992,APOSITO DE FIBRAS DE POLIACRILATO-3,1,7,19,719,1719,7-July,0,1,1,0,0,0,2,2,1
27,585451/19,47,120,10,20.9,250.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,7,19,719,1719,7-July,1,0,1,0,0,0,2,1,1
35,585396/19,28,80,10,21.23,169.84,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,1,7,19,719,1719,7-July,1,0,1,0,0,0,2,1,1
36,585970/19,15,100,10,47.3,473.0,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1,7,19,719,1719,7-July,1,0,1,0,0,0,2,1,1
15,686958/20,37,110,5,5.24537,115.39814,HIDROGEL-37,1,7,20,720,1720,7-July,1,0,1,0,0,18,1,1,1
23,686922/20,27,250,5,6.599996,329.9998,APOSITO DE HIDROCOLOIDE-3,1,7,20,720,1720,7-July,0,1,1,0,0,10,1,2,1
10,673989/20,53,48,16,44.0,132.0,APOSITO DE HIDROCOLOIDE C/ PLATA-2,1,7,20,720,1720,7-July,1,0,0,1,0,12,100,3,0
14,687935/20,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,1,7,20,720,1720,7-July,1,0,1,0,0,18,1,1,1
20,686958/20,30,219,3,1.28271,93.63783,APOSITO DE HIDROCOLOIDE-9,1,7,20,720,1720,7-July,1,0,1,0,0,18,1,1,1
24,686922/20,26,610,10,5.3416,325.8376,APOSITO DE HIDROCOLOIDE-6,1,7,20,720,1720,7-July,0,1,1,0,0,10,1,2,1
25,690714/20,11,100,10,53.888999,538.88999,APOSITO DE FIBRAS DE POLIACRILATO-3,1,7,20,720,1720,7-July,1,0,1,0,0,18,1,1,1
27,687555/20,47,1000,10,20.9,2090.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,7,20,720,1720,7-July,1,0,1,0,0,13,1,1,1
32,690617/20,66,180,10,61.40211,1105.23798,APOSITO C/ CARBON Y PLATA-4,1,7,20,720,1720,7-July,0,1,1,0,0,18,1,2,1
33,691990/20,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,1,7,20,720,1720,7-July,1,0,0,1,0,18,62,3,0
1,665523/21,38,70,10,107.25,750.75,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,7,21,721,1721,7-July,1,0,1,0,0,18,1,1,1
7,665824/21,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,7,21,721,1721,7-July,0,1,1,0,0,0,2,2,1
8,666460/21,52,650,50,13.749996,178.749948,APÓSITO TRANSPARENTE ADHESIVO-20,1,7,21,721,1721,7-July,0,1,1,0,0,18,1,2,1
15,666457/21,58,260,10,7.7055,200.343,HIDROGEL-37,1,7,21,721,1721,7-July,0,1,1,0,0,10,1,2,1
25,666334/21,11,80,80,429.44,429.44,APOSITO DE FIBRAS DE POLIACRILATO-3,1,7,21,721,1721,7-July,0,1,1,0,0,0,2,2,1
31,665824/21,17,100,50,119.9,239.8,APOSITO DE HIDROCOLOIDE-7,1,7,21,721,1721,7-July,0,1,1,0,0,0,2,2,1
39,667241/21,44,20,10,543.84,1087.68,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,1,7,21,721,1721,7-July,1,0,0,1,0,11,113,3,0
0,793558/22,39,10,1,13.189,131.89,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,7,22,722,1722,7-July,1,0,0,1,0,10,163,3,0
5,791728/22,40,15,5,12.1,36.3,APOSITO DE HIDROFIBRA  / CINTA-18,1,7,22,722,1722,7-July,1,0,0,1,0,14,23,3,0
5,792765/22,40,15,5,12.1,36.3,APOSITO DE HIDROFIBRA  / CINTA-18,1,7,22,722,1722,7-July,1,0,0,1,0,15,15,3,0
5,792528/22,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,1,7,22,722,1722,7-July,1,0,0,1,0,14,44,3,0
5,792517/22,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,1,7,22,722,1722,7-July,1,0,0,1,0,14,12,3,0
5,792523/22,40,15,5,12.1,36.3,APOSITO DE HIDROFIBRA  / CINTA-18,1,7,22,722,1722,7-July,1,0,0,1,0,14,50,3,0
6,793319/22,46,100,10,42.349958,423.49958,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1,7,22,722,1722,7-July,0,1,1,0,0,0,2,2,1
7,791690/22,45,400,100,527.9985,2111.994,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,7,22,722,1722,7-July,0,1,1,0,0,10,1,2,1
9,792636/22,51,1000,100,9.900001,99.00001,APÓSITO TRANSPARENTE ADHESIVO-24,1,7,22,722,1722,7-July,0,1,1,0,0,7,3,2,1
12,791761/22,4,1200,300,49.302,197.208,APÓSITO ABSORBENTE C/ ADHESIVO-23,1,7,22,722,1722,7-July,0,1,1,0,0,0,2,2,1
17,791643/22,31,100,10,13.959,139.59,APOSITO DE ESPUMA POLIURETANO-8,1,7,22,722,1722,7-July,0,1,1,0,0,18,1,2,1
17,793339/22,31,170,10,13.959,237.303,APOSITO DE ESPUMA POLIURETANO-8,1,7,22,722,1722,7-July,0,1,1,0,0,10,1,2,1
20,791640/22,30,303,3,0.989571,99.946671,APOSITO DE HIDROCOLOIDE-9,1,7,22,722,1722,7-July,0,1,1,0,0,10,1,2,1
25,793324/22,11,80,80,429.44,429.44,APOSITO DE FIBRAS DE POLIACRILATO-3,1,7,22,722,1722,7-July,0,1,1,0,0,0,2,2,1
27,793319/22,47,200,10,18.59,371.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,7,22,722,1722,7-July,0,1,1,0,0,0,2,2,1
36,793342/22,15,140,10,47.19,660.66,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1,7,22,722,1722,7-July,0,1,1,0,0,10,1,2,1
37,792518/22,16,100,10,62.595,625.95,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,14,12,3,0
37,792524/22,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,14,23,3,0
37,793551/22,16,20,10,62.595,125.19,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,10,163,3,0
37,796728/22,16,80,10,62.595,500.76,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,14,25,3,0
37,791663/22,16,50,10,62.595,312.975,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,14,33,3,0
37,791669/22,16,100,10,62.595,625.95,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,7,22,722,1722,7-July,0,1,0,1,0,14,49,3,0
0,728561/16,39,10,1,9.9,99.0,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,8,16,816,1816,8-August,1,0,0,1,0,18,105,3,0
5,728594/16,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,1,8,16,816,1816,8-August,1,0,0,1,0,3,186,3,0
17,728520/16,54,40,10,16.5,66.0,APOSITO DE ESPUMA POLIURETANO-8,1,8,16,816,1816,8-August,0,1,1,0,0,6,1,2,1
9,809096/18,12,1600,400,44.0,176.0,APÓSITO TRANSPARENTE ADHESIVO-24,1,8,18,818,1818,8-August,1,0,1,0,0,18,1,1,1
12,809326/18,35,480,480,83.96784,83.96784,APÓSITO ABSORBENTE C/ ADHESIVO-23,1,8,18,818,1818,8-August,0,1,1,0,0,0,2,2,1
14,809109/18,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,1,8,18,818,1818,8-August,1,0,1,0,0,13,1,1,1
24,809146/18,26,620,10,5.3416,331.1792,APOSITO DE HIDROCOLOIDE-6,1,8,18,818,1818,8-August,0,1,1,0,0,10,1,2,1
33,808769/18,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,1,8,18,818,1818,8-August,1,0,0,1,0,12,154,3,0
37,808786/18,16,10,10,62.7,62.7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,8,18,818,1818,8-August,1,0,0,1,0,10,155,3,0
5,704601/19,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,1,8,19,819,1819,8-August,1,0,0,1,0,11,112,3,0
31,703321/19,17,95,5,12.65,240.35,APOSITO DE HIDROCOLOIDE-7,1,8,19,819,1819,8-August,0,1,1,0,0,10,1,2,1
7,703903/19,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,8,19,819,1819,8-August,0,1,1,0,0,0,2,2,1
14,703902/19,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,1,8,19,819,1819,8-August,1,0,1,0,0,18,1,1,1
18,703506/19,9,230,10,17.259,396.957,APOSITO MALLADO C/ PARAFINA-38,1,8,19,819,1819,8-August,0,1,1,0,0,18,1,2,1
26,703506/19,10,230,10,35.189001,809.347023,APOSITO MALLADO C/ PARAFINA-39,1,8,19,819,1819,8-August,0,1,1,0,0,18,1,2,1
27,703324/19,47,120,10,20.9,250.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,8,19,819,1819,8-August,1,0,1,0,0,10,1,1,1
34,703327/19,29,70,10,28.16,197.12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,1,8,19,819,1819,8-August,1,0,1,0,0,18,1,1,1
35,703905/19,28,80,10,21.23,169.84,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,1,8,19,819,1819,8-August,1,0,1,0,0,0,2,1,1
36,703508/19,15,60,10,47.3,283.8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1,8,19,819,1819,8-August,1,0,1,0,0,18,1,1,1
0,915831/22,39,5,1,13.189,65.945,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,8,22,822,1822,8-August,1,0,0,1,0,18,172,3,0
41,915171/22,60,20,5,412.5,1650.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,1,8,22,822,1822,8-August,1,0,0,1,0,7,10,3,0
18,915904/22,9,210,10,15.345,322.245,APOSITO MALLADO C/ PARAFINA-38,1,8,22,822,1822,8-August,0,1,1,0,0,10,1,2,1
20,915537/22,30,1008,3,0.989571,332.495856,APOSITO DE HIDROCOLOIDE-9,1,8,22,822,1822,8-August,0,1,1,0,0,0,2,2,1
26,915904/22,10,250,10,34.98,874.5,APOSITO MALLADO C/ PARAFINA-39,1,8,22,822,1822,8-August,0,1,1,0,0,10,1,2,1
30,915904/22,14,110,10,131.89,1450.79,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,1,8,22,822,1822,8-August,0,1,1,0,0,10,1,2,1
33,903804/22,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,1,8,22,822,1822,8-August,1,0,0,1,0,12,154,3,0
33,911373/22,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,1,8,22,822,1822,8-August,1,0,0,1,0,6,148,3,0
34,915535/22,29,550,10,27.280155,1500.408525,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,1,8,22,822,1822,8-August,0,1,1,0,0,10,1,2,1
36,915901/22,15,100,10,47.19,471.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1,8,22,822,1822,8-August,0,1,1,0,0,0,2,2,1
37,911227/22,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,8,22,822,1822,8-August,0,1,0,1,0,15,15,3,0
37,911194/22,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,8,22,822,1822,8-August,0,1,0,1,0,14,20,3,0
44,915906/22,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,1,8,22,822,1822,8-August,1,0,0,1,0,11,168,3,0
44,915449/22,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,1,8,22,822,1822,8-August,1,0,0,1,0,11,151,3,0
5,940197/23,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,1,8,23,823,1823,8-August,1,0,0,1,0,15,27,3,0
41,939637/23,60,5,5,412.5,412.5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,1,8,23,823,1823,8-August,1,0,0,1,0,11,168,3,0
41,938157/23,60,10,5,412.5,825.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,1,8,23,823,1823,8-August,1,0,0,1,0,7,85,3,0
42,939637/23,62,5,5,440.0,440.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,1,8,23,823,1823,8-August,1,0,0,1,0,11,168,3,0
47,939687/23,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,1,8,23,823,1823,8-August,1,0,0,1,0,9,74,3,0
7,941044/23,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,8,23,823,1823,8-August,1,0,1,0,0,0,2,1,1
12,938275/23,0,1120,560,104.412,208.824,APÓSITO ABSORBENTE C/ ADHESIVO-23,1,8,23,823,1823,8-August,1,0,1,0,0,7,3,1,1
37,940191/23,16,100,10,62.59,625.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,8,23,823,1823,8-August,1,0,0,1,0,15,16,3,0
44,939687/23,48,5,1,145.2,726.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,1,8,23,823,1823,8-August,1,0,0,1,0,9,74,3,0
45,939828/23,56,10,1,165.0,1650.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,1,8,23,823,1823,8-August,1,0,0,1,0,9,74,3,0
2,716740/15,6,350,350,169.4,169.4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,1,9,15,915,1915,9-September,1,0,1,0,0,10,1,1,1
16,717374/15,23,210,70,493.416,1480.248,APOSITO MALLADO C/ SILICONA-0,1,9,15,915,1915,9-September,1,0,1,0,0,0,2,1,1
0,789555/16,39,10,1,9.9,99.0,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,9,16,916,1916,9-September,1,0,0,1,0,18,61,3,0
0,935867/20,39,4,1,9.9,39.6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,9,20,920,1920,9-September,1,0,0,1,0,15,15,3,0
1,935775/20,38,60,10,102.802,616.812,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,9,20,920,1920,9-September,1,0,1,0,0,4,1,1,1
12,935858/20,4,1800,300,49.302,295.812,APÓSITO ABSORBENTE C/ ADHESIVO-23,1,9,20,920,1920,9-September,0,1,1,0,0,18,1,2,1
37,934175/20,16,40,10,62.595,250.38,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,9,20,920,1920,9-September,0,1,0,1,0,5,14,2,0
37,934174/20,16,400,10,62.595,2503.8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,9,20,920,1920,9-September,0,1,0,1,0,5,46,2,0
0,870421/21,39,2,1,11.22,22.44,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,9,21,921,1921,9-September,1,0,0,1,0,18,81,3,0
8,870646/21,52,550,50,13.749996,151.249956,APÓSITO TRANSPARENTE ADHESIVO-20,1,9,21,921,1921,9-September,0,1,1,0,0,4,1,2,1
12,870788/21,4,600,300,49.302,98.604,APÓSITO ABSORBENTE C/ ADHESIVO-23,1,9,21,921,1921,9-September,0,1,1,0,0,10,1,2,1
18,870599/21,9,170,10,15.345,260.865,APOSITO MALLADO C/ PARAFINA-38,1,9,21,921,1921,9-September,0,1,1,0,0,18,1,2,1
19,870815/21,18,100,50,215.325,430.65,APOSITO DE ESPUMA POLIURETANO / SACRO-11,1,9,21,921,1921,9-September,1,0,1,0,0,10,1,1,1
20,870509/21,30,231,3,0.989571,76.196967,APOSITO DE HIDROCOLOIDE-9,1,9,21,921,1921,9-September,0,1,1,0,0,18,1,2,1
20,870511/21,30,120,3,0.989571,39.58284,APOSITO DE HIDROCOLOIDE-9,1,9,21,921,1921,9-September,0,1,1,0,0,4,1,2,1
25,870599/21,11,60,10,53.68,322.08,APOSITO DE FIBRAS DE POLIACRILATO-3,1,9,21,921,1921,9-September,0,1,1,0,0,18,1,2,1
27,870790/21,47,150,10,18.59,278.85,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1,9,21,921,1921,9-September,0,1,1,0,0,10,1,2,1
32,870602/21,66,190,10,57.199643,1086.793217,APOSITO C/ CARBON Y PLATA-4,1,9,21,921,1921,9-September,0,1,1,0,0,18,1,2,1
32,870596/21,66,90,10,57.199643,514.796787,APOSITO C/ CARBON Y PLATA-4,1,9,21,921,1921,9-September,0,1,1,0,0,10,1,2,1
0,1071942/22,39,10,1,13.189,131.89,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,9,22,922,1922,9-September,1,0,0,1,0,18,71,3,0
0,1068820/22,39,2,1,13.189,26.378,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,1,9,22,922,1922,9-September,1,0,0,1,0,11,67,3,0
1,1064045/22,38,100,10,134.431,1344.31,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,9,22,922,1922,9-September,1,0,1,0,0,0,2,1,1
5,1068812/22,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,1,9,22,922,1922,9-September,1,0,0,1,0,12,119,3,0
7,1066160/22,45,400,100,527.9985,2111.994,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,9,22,922,1922,9-September,0,1,1,0,0,10,1,2,1
11,1065554/22,34,1280,640,73.92,147.84,APÓSITO ABSORBENTE C/ ADHESIVO-22,1,9,22,922,1922,9-September,1,0,1,0,0,10,1,1,1
11,1065554/22,34,1280,640,73.92,147.84,APÓSITO ABSORBENTE C/ ADHESIVO-22,1,9,22,922,1922,9-September,1,0,1,0,0,10,1,1,1
15,1068460/22,58,80,40,30.822,61.644,HIDROGEL-37,1,9,22,922,1922,9-September,0,1,1,0,0,18,1,2,1
32,1066220/22,66,150,10,57.199643,857.994645,APOSITO C/ CARBON Y PLATA-4,1,9,22,922,1922,9-September,0,1,1,0,0,18,1,2,1
32,1066224/22,66,300,10,57.199643,1715.98929,APOSITO C/ CARBON Y PLATA-4,1,9,22,922,1922,9-September,0,1,1,0,0,10,1,2,1
33,1068832/22,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,1,9,22,922,1922,9-September,1,0,0,1,0,12,135,3,0
34,1066139/22,29,300,10,27.280155,818.40465,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,1,9,22,922,1922,9-September,0,1,1,0,0,10,1,2,1
1,1038940/23,38,100,10,107.03,1070.3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,9,23,923,1923,9-September,0,1,1,0,0,0,2,2,1
47,1038634/23,49,20,5,114.95,459.8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,1,9,23,923,1923,9-September,1,0,0,1,0,11,168,3,0
18,1036294/23,9,1280,160,245.52,1964.16,APOSITO MALLADO C/ PARAFINA-38,1,9,23,923,1923,9-September,1,0,1,0,0,13,1,1,1
20,1038950/23,30,1260,3,0.989571,415.61982,APOSITO DE HIDROCOLOIDE-9,1,9,23,923,1923,9-September,1,0,1,0,0,0,2,1,1
36,1038941/23,15,100,10,47.19,471.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1,9,23,923,1923,9-September,1,0,1,0,0,0,2,1,1
7,778940/15,45,80,5,29.15,466.4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,10,15,1015,11015,10-October,1,0,1,0,0,18,1,1,1
7,778943/15,45,200,5,29.15,1166.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1,10,15,1015,11015,10-October,1,0,1,0,0,0,2,1,1
1,970773/18,38,30,10,102.802,308.406,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1,10,18,1018,11018,10-October,1,0,1,0,0,4,1,1,1
37,969186/18,16,20,10,62.7,125.4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1,10,18,1018,11018,10-October,1,0,0,1,0,12,123,3,0
3,869136/19,5,350,350,84.7,84.7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,1,10,19,1019,11019,10-October,1,0,1,0,0,10,1,1,1
3,869137/19,5,700,350,84.7,169.4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,1,10,19,1019,11019,10-October,1,0,1,0,0,0,2,1,1
5,871543/19,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,1,10,19,1019,11019,10-October,1,0,0,1,0,10,149,3,0
15,869489/19,37,80,5,5.24537,83.92592,HIDROGEL-37,1,10,19,1019,11019,10-October,1,0,1,0,0,4,1,1,1
15,869490/19,37,250,5,5.24537,262.2685,HIDROGEL-37,1,10,19,1019,11019,10-October,1,0,1,0,0,10,1,1,1
9,869446/19,12,2000,400,44.0,220.0,APÓSITO TRANSPARENTE ADHESIVO-24,1,10,19,1019,11019,10-October,1,0,1,0,0,10,1,1,1
21,868748/19,21,2000,1000,10.461204,20.922408,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,1,10,19,1019,11019,10-October,1,0,1,0,0,13,1,1,1
28,871515/19,7,10,10,65.56,65.56,APOSITO DE HIDROCOLOIDE C/ PLATA-5,1,10,19,1019,11019,10-October,1,0,0,0,0,12,66,1,1
